"treeID","bin","95th_eucDist","bin_numb"
31,"(4.38,4.88].95%",0.684123408799224,4.38
31,"(4.88,5.38].95%",0.702812396087407,4.88
31,"(5.38,5.88].95%",0.693542077532955,5.38
31,"(5.88,6.38].95%",0.638470995969346,5.88
31,"(6.38,6.88].95%",0.92629165405937,6.38
31,"(6.88,7.38].95%",0.980512730364331,6.88
31,"(7.38,7.88].95%",0.673854512394664,7.38
31,"(7.88,8.38].95%",0.617126809368467,7.88
31,"(8.38,8.88].95%",0.861289717529494,8.38
31,"(8.88,9.38].95%",0.601170867892718,8.88
31,"(9.38,9.88].95%",0.633213919714153,9.38
31,"(9.88,10.4].95%",0.553844320999928,9.88
31,"(10.4,10.9].95%",0.95420347826271,10.4
31,"(10.9,11.4].95%",1.29112547804518,10.9
31,"(11.4,11.9].95%",1.77600161415536,11.4
31,"(11.9,12.4].95%",2.98771033679953,11.9
31,"(12.4,12.9].95%",1.43817370901224,12.4
31,"(12.9,13.4].95%",2.7390902515124,12.9
31,"(13.4,13.9].95%",3.53657053307201,13.4
31,"(13.9,14.4].95%",2.88306460860631,13.9
31,"(14.4,14.9].95%",2.93809257875384,14.4
31,"(14.9,15.4].95%",2.83380555836493,14.9
31,"(15.4,15.9].95%",3.38702466427512,15.4
31,"(15.9,16.4].95%",3.05093324163087,15.9
31,"(16.4,16.9].95%",2.67457291380032,16.4
31,"(16.9,17.4].95%",3.24370263952292,16.9
31,"(17.4,17.9].95%",2.65359474322694,17.4
31,"(17.9,18.4].95%",2.80197793954824,17.9
31,"(18.4,18.9].95%",2.70990347293114,18.4
31,"(18.9,19.4].95%",1.56569656406271,18.9
31,"(19.4,19.9].95%",1.7305117948092,19.4
31,"(19.9,20.4].95%",1.77092531981879,19.9
31,"(20.4,20.9].95%",1.8782824601213,20.4
31,"(20.9,21.4].95%",1.75094237435095,20.9
31,"(21.4,21.9].95%",1.52245110275534,21.4
31,"(21.9,22.4].95%",1.36734491857545,21.9
31,"(22.4,22.9].95%",1.13538695134544,22.4
31,"(22.9,23.4].95%",0.655950543220561,22.9
31,"(23.4,23.9].95%",0.47320098014455,23.4
32,"(1.38,1.88].95%",1.87583676826151,1.38
32,"(1.88,2.38].95%",1.85223515964666,1.88
32,"(2.38,2.88].95%",1.75189947232014,2.38
32,"(2.88,3.38].95%",1.79642482732468,2.88
32,"(3.38,3.88].95%",1.7111443743324,3.38
32,"(3.88,4.38].95%",1.67313242580496,3.88
32,"(4.38,4.88].95%",1.64369992008427,4.38
32,"(4.88,5.38].95%",1.63652946220431,4.88
32,"(5.38,5.88].95%",1.51446525198225,5.38
32,"(5.88,6.38].95%",2.81568105556219,5.88
32,"(6.38,6.88].95%",2.27391143420295,6.38
32,"(6.88,7.38].95%",1.97176885322601,6.88
32,"(7.38,7.88].95%",1.73713291170676,7.38
32,"(7.88,8.38].95%",1.31671083857366,7.88
32,"(8.38,8.88].95%",1.31730928443517,8.38
32,"(8.88,9.38].95%",3.41133369216958,8.88
32,"(9.38,9.88].95%",3.75489746288854,9.38
32,"(9.88,10.4].95%",3.46076722709482,9.88
32,"(10.4,10.9].95%",3.65909477164635,10.4
32,"(10.9,11.4].95%",3.32972674129001,10.9
32,"(11.4,11.9].95%",3.42411521414879,11.4
32,"(11.9,12.4].95%",3.49276992541971,11.9
32,"(12.4,12.9].95%",4.21043266292191,12.4
32,"(12.9,13.4].95%",4.27975536679752,12.9
32,"(13.4,13.9].95%",3.40203333929415,13.4
32,"(13.9,14.4].95%",3.41039975443327,13.9
32,"(14.4,14.9].95%",3.54981383886807,14.4
32,"(14.9,15.4].95%",3.67810127643735,14.9
32,"(15.4,15.9].95%",3.54933059457745,15.4
32,"(15.9,16.4].95%",3.47399092271963,15.9
32,"(16.4,16.9].95%",3.76092553750972,16.4
32,"(16.9,17.4].95%",3.38108586434009,16.9
32,"(17.4,17.9].95%",3.51477754376144,17.4
32,"(17.9,18.4].95%",3.56838491749235,17.9
32,"(18.4,18.9].95%",2.72541202024418,18.4
32,"(18.9,19.4].95%",2.82353097739369,18.9
32,"(19.4,19.9].95%",2.90283764308778,19.4
32,"(19.9,20.4].95%",2.95183659141233,19.9
32,"(20.4,20.9].95%",2.37900693933077,20.4
32,"(20.9,21.4].95%",1.51227026296484,20.9
32,"(21.4,21.9].95%",1.82271970833481,21.4
32,"(21.9,22.4].95%",1.33515897041993,21.9
32,"(22.4,22.9].95%",1.26528964250882,22.4
32,"(22.9,23.4].95%",0.904738774610246,22.9
32,"(23.4,23.9].95%",1.02025171212262,23.4
33,"(1.37,1.87].95%",1.87053654386656,1.37
33,"(1.87,2.37].95%",1.89045578673995,1.87
33,"(2.37,2.87].95%",1.89626093587667,2.37
33,"(2.87,3.37].95%",1.89837080032664,2.87
33,"(3.37,3.87].95%",2.01369291414651,3.37
33,"(3.87,4.37].95%",1.97143065790092,3.87
33,"(4.37,4.87].95%",2.06213893802258,4.37
33,"(4.87,5.37].95%",2.23564424276655,4.87
33,"(5.37,5.87].95%",2.7638244468613,5.37
33,"(5.87,6.37].95%",2.14428353527799,5.87
33,"(6.37,6.87].95%",2.0412812301964,6.37
33,"(6.87,7.37].95%",2.14977398241449,6.87
33,"(7.37,7.87].95%",3.17439865122317,7.37
33,"(7.87,8.37].95%",2.85647929906786,7.87
33,"(8.37,8.87].95%",2.49053026473305,8.37
33,"(8.87,9.37].95%",2.70781583568548,8.87
33,"(9.37,9.87].95%",3.79163967863142,9.37
33,"(9.87,10.4].95%",2.13085297222847,9.87
33,"(10.4,10.9].95%",1.41237303625551,10.4
33,"(10.9,11.4].95%",2.43409661713466,10.9
33,"(11.4,11.9].95%",2.5477041405501,11.4
33,"(11.9,12.4].95%",2.85675682867399,11.9
33,"(12.4,12.9].95%",3.11636854960065,12.4
33,"(12.9,13.4].95%",2.74275995087404,12.9
33,"(13.4,13.9].95%",0.679951883857522,13.4
33,"(13.9,14.4].95%",2.77723989099894,13.9
33,"(14.4,14.9].95%",1.96346296177362,14.4
33,"(14.9,15.4].95%",1.27794810063483,14.9
33,"(15.4,15.9].95%",1.98217068291403,15.4
33,"(15.9,16.4].95%",1.59485029751931,15.9
33,"(16.4,16.9].95%",1.38080829771816,16.4
33,"(16.9,17.4].95%",2.64164898990079,16.9
33,"(17.4,17.9].95%",3.41179520485953,17.4
33,"(17.9,18.4].95%",3.3937122803291,17.9
33,"(18.4,18.9].95%",3.48724091751502,18.4
33,"(18.9,19.4].95%",3.03265405125336,18.9
33,"(19.4,19.9].95%",2.64662155039456,19.4
33,"(19.9,20.4].95%",3.0760138711293,19.9
33,"(20.4,20.9].95%",3.02273717181633,20.4
33,"(20.9,21.4].95%",2.716295657847,20.9
33,"(21.4,21.9].95%",2.73070090504268,21.4
33,"(21.9,22.4].95%",2.31488543851763,21.9
33,"(22.4,22.9].95%",1.31359067164548,22.4
33,"(22.9,23.4].95%",1.31675226438326,22.9
33,"(23.4,23.9].95%",0.579601852770139,23.4
34,"(1.38,1.88].95%",1.23041635192156,1.38
34,"(1.88,2.38].95%",1.23892541754389,1.88
34,"(2.38,2.88].95%",1.23415807137391,2.38
34,"(2.88,3.38].95%",1.24268419147653,2.88
34,"(3.38,3.88].95%",1.24689179634577,3.38
34,"(3.88,4.38].95%",1.26808954438897,3.88
34,"(4.38,4.88].95%",1.28218107249771,4.38
34,"(4.88,5.38].95%",1.29097572170037,4.88
34,"(5.38,5.88].95%",1.2957271319232,5.38
34,"(5.88,6.38].95%",1.30462877835689,5.88
34,"(6.38,6.88].95%",1.32362972735261,6.38
34,"(6.88,7.38].95%",1.33101206661771,6.88
34,"(7.38,7.88].95%",1.34141788227012,7.38
34,"(7.88,8.38].95%",1.35517213926619,7.88
34,"(8.38,8.88].95%",1.85845818936108,8.38
34,"(8.88,9.38].95%",1.39669967991927,8.88
34,"(9.38,9.88].95%",2.26707218199391,9.38
34,"(9.88,10.4].95%",2.43237625801754,9.88
34,"(10.4,10.9].95%",2.29703738131644,10.4
34,"(10.9,11.4].95%",1.44949193757596,10.9
34,"(11.4,11.9].95%",0.521256088095033,11.4
34,"(11.9,12.4].95%",0.294745663649035,11.9
34,"(12.4,12.9].95%",0.289645341983503,12.4
34,"(12.9,13.4].95%",3.67273159188539,12.9
34,"(13.4,13.9].95%",3.32269167778554,13.4
34,"(13.9,14.4].95%",1.31516226241436,13.9
34,"(14.4,14.9].95%",1.52388746308011,14.4
34,"(14.9,15.4].95%",0.979394737045996,14.9
34,"(15.4,15.9].95%",2.59532970396367,15.4
34,"(15.9,16.4].95%",4.37830538828825,15.9
34,"(16.4,16.9].95%",3.49767623852022,16.4
34,"(16.9,17.4].95%",2.97419910542107,16.9
34,"(17.4,17.9].95%",3.48046634909232,17.4
34,"(17.9,18.4].95%",3.83782453585477,17.9
34,"(18.4,18.9].95%",3.67760709046257,18.4
34,"(18.9,19.4].95%",4.15191613178466,18.9
34,"(19.4,19.9].95%",3.64427966191965,19.4
34,"(19.9,20.4].95%",2.74644448627298,19.9
34,"(20.4,20.9].95%",2.31643739020852,20.4
34,"(20.9,21.4].95%",2.11198077312285,20.9
34,"(21.4,21.9].95%",2.02716052158689,21.4
34,"(21.9,22.4].95%",2.00332291911162,21.9
34,"(22.4,22.9].95%",1.5889650432574,22.4
34,"(22.9,23.4].95%",1.49954692813274,22.9
34,"(23.4,23.9].95%",1.23759311448801,23.4
34,"(23.9,24.4].95%",0.677142525708359,23.9
34,"(24.4,24.9].95%",0.481263026306058,24.4
35,"(1.41,1.91].95%",0.924686746888336,1.41
35,"(1.91,2.41].95%",0.913901152449929,1.91
35,"(2.41,2.91].95%",0.919461009386797,2.41
35,"(2.91,3.41].95%",0.807224252625647,2.91
35,"(3.41,3.91].95%",0.789495727471142,3.41
35,"(3.91,4.41].95%",0.76591621243021,3.91
35,"(4.41,4.91].95%",0.730526860488252,4.41
35,"(4.91,5.41].95%",3.83519308449693,4.91
35,"(5.41,5.91].95%",3.65286749811945,5.41
35,"(5.91,6.41].95%",0.629171889570629,5.91
35,"(6.41,6.91].95%",3.68565077941994,6.41
35,"(6.91,7.41].95%",3.51472294074726,6.91
35,"(7.41,7.91].95%",0.530298011928203,7.41
35,"(7.91,8.41].95%",2.94283747151627,7.91
35,"(8.41,8.91].95%",3.74966119828168,8.41
35,"(8.91,9.41].95%",3.76065823300077,8.91
35,"(9.41,9.91].95%",3.33291895221646,9.41
35,"(9.91,10.4].95%",3.18435939009272,9.91
35,"(10.4,10.9].95%",2.5394066211152,10.4
35,"(10.9,11.4].95%",3.83935634598679,10.9
35,"(11.4,11.9].95%",3.20594470274835,11.4
35,"(11.9,12.4].95%",2.7526360041307,11.9
35,"(12.4,12.9].95%",3.04350723283914,12.4
35,"(12.9,13.4].95%",3.40828496744585,12.9
35,"(13.4,13.9].95%",3.02995137061647,13.4
35,"(13.9,14.4].95%",3.13217802613976,13.9
35,"(14.4,14.9].95%",3.52664393498066,14.4
35,"(14.9,15.4].95%",2.52466780927885,14.9
35,"(15.4,15.9].95%",2.09097475960645,15.4
35,"(15.9,16.4].95%",2.34332434269782,15.9
35,"(16.4,16.9].95%",2.17080020484478,16.4
35,"(16.9,17.4].95%",2.06701331339802,16.9
35,"(17.4,17.9].95%",1.55280335407255,17.4
35,"(17.9,18.4].95%",1.42520232374003,17.9
35,"(18.4,18.9].95%",1.21449782680731,18.4
35,"(18.9,19.4].95%",1.19538011814038,18.9
35,"(19.4,19.9].95%",0.93800857483965,19.4
35,"(19.9,20.4].95%",0.458795161516935,19.9
35,"(20.4,20.9].95%",0.527754677799302,20.4
36,"(1.39,1.89].95%",0.70892298790841,1.39
36,"(1.89,2.39].95%",0.66697388964808,1.89
36,"(2.39,2.89].95%",0.666753286436559,2.39
36,"(2.89,3.39].95%",0.746465152619945,2.89
36,"(3.39,3.89].95%",0.722662928098952,3.39
36,"(3.89,4.39].95%",0.743913848541966,3.89
36,"(4.39,4.89].95%",2.77360584120516,4.39
36,"(4.89,5.39].95%",0.700124104624825,4.89
36,"(5.39,5.89].95%",0.809270378373596,5.39
36,"(5.89,6.39].95%",2.53469681994528,5.89
36,"(6.39,6.89].95%",2.97035308848006,6.39
36,"(6.89,7.39].95%",3.01675609787116,6.89
36,"(7.39,7.89].95%",0.680740769968562,7.39
36,"(7.89,8.39].95%",0.658197426841001,7.89
36,"(8.39,8.89].95%",0.685152604729371,8.39
36,"(8.89,9.39].95%",3.28989307084601,8.89
36,"(9.39,9.89].95%",3.57492321209184,9.39
36,"(9.89,10.4].95%",3.41983213077006,9.89
36,"(10.4,10.9].95%",2.01461152315756,10.4
36,"(10.9,11.4].95%",3.1102823607872,10.9
36,"(11.4,11.9].95%",2.38857834541443,11.4
36,"(11.9,12.4].95%",2.84846711442017,11.9
36,"(12.4,12.9].95%",3.42907224583859,12.4
36,"(12.9,13.4].95%",2.41663229105992,12.9
36,"(13.4,13.9].95%",3.65633173416229,13.4
36,"(13.9,14.4].95%",3.89982611508562,13.9
36,"(14.4,14.9].95%",3.29523589472586,14.4
36,"(14.9,15.4].95%",3.04572612381548,14.9
36,"(15.4,15.9].95%",3.10464727005534,15.4
36,"(15.9,16.4].95%",2.93123592330744,15.9
36,"(16.4,16.9].95%",2.62389552131003,16.4
36,"(16.9,17.4].95%",2.27032001076708,16.9
36,"(17.4,17.9].95%",2.3271452470061,17.4
36,"(17.9,18.4].95%",2.10096352058098,17.9
36,"(18.4,18.9].95%",2.0062256149935,18.4
36,"(18.9,19.4].95%",2.10432196576052,18.9
36,"(19.4,19.9].95%",1.15603451210899,19.4
36,"(19.9,20.4].95%",1.73139281990031,19.9
36,"(20.4,20.9].95%",1.0745118117277,20.4
37,"(1.37,1.87].95%",0.745644687495674,1.37
37,"(1.87,2.37].95%",0.702396703961742,1.87
37,"(2.37,2.87].95%",0.685474652873098,2.37
37,"(2.87,3.37].95%",0.757394867197782,2.87
37,"(3.37,3.87].95%",2.74937121992296,3.37
37,"(3.87,4.37].95%",2.69340917167439,3.87
37,"(4.37,4.87].95%",3.10156503566054,4.37
37,"(4.87,5.37].95%",3.16368549657767,4.87
37,"(5.37,5.87].95%",3.37504487636341,5.37
37,"(5.87,6.37].95%",3.11871418210465,5.87
37,"(6.37,6.87].95%",3.34090903574469,6.37
37,"(6.87,7.37].95%",3.71017400290953,6.87
37,"(7.37,7.87].95%",3.84090299105575,7.37
37,"(7.87,8.37].95%",3.63298793724727,7.87
37,"(8.37,8.87].95%",3.55788846563956,8.37
37,"(8.87,9.37].95%",4.02344789549258,8.87
37,"(9.37,9.87].95%",3.90314971296561,9.37
37,"(9.87,10.4].95%",3.58737437358189,9.87
37,"(10.4,10.9].95%",3.93258409207208,10.4
37,"(10.9,11.4].95%",3.64765839849445,10.9
37,"(11.4,11.9].95%",3.78312047847498,11.4
37,"(11.9,12.4].95%",3.59356644642938,11.9
37,"(12.4,12.9].95%",3.60278461734331,12.4
37,"(12.9,13.4].95%",3.37523648642573,12.9
37,"(13.4,13.9].95%",3.21729918568268,13.4
37,"(13.9,14.4].95%",2.95559156773431,13.9
37,"(14.4,14.9].95%",2.97976277338401,14.4
37,"(14.9,15.4].95%",2.70560621662222,14.9
37,"(15.4,15.9].95%",2.48053791814815,15.4
37,"(15.9,16.4].95%",1.69388147710547,15.9
37,"(16.4,16.9].95%",1.80450442614205,16.4
37,"(16.9,17.4].95%",1.80248861086964,16.9
37,"(17.4,17.9].95%",1.3013334989691,17.4
37,"(17.9,18.4].95%",1.35172167363226,17.9
37,"(18.4,18.9].95%",1.26794267075857,18.4
37,"(18.9,19.4].95%",1.11505618921569,18.9
37,"(19.4,19.9].95%",0.424468866576571,19.4
38,"(1.38,1.88].95%",0.982980525360769,1.38
38,"(1.88,2.38].95%",0.985352341351578,1.88
38,"(2.38,2.88].95%",0.942861015084575,2.38
38,"(2.88,3.38].95%",0.869314917323723,2.88
38,"(3.38,3.88].95%",0.879932567862234,3.38
38,"(3.88,4.38].95%",1.23566113405315,3.88
38,"(4.38,4.88].95%",0.852546090790153,4.38
38,"(4.88,5.38].95%",0.849129028737254,4.88
38,"(5.38,5.88].95%",1.05944180773821,5.38
38,"(5.88,6.38].95%",0.82837863964074,5.88
38,"(6.38,6.88].95%",0.814382119783117,6.38
38,"(6.88,7.38].95%",0.744220494941856,6.88
38,"(7.38,7.88].95%",0.744505691484199,7.38
38,"(7.88,8.38].95%",1.36179376326722,7.88
38,"(8.38,8.88].95%",0.740143607454175,8.38
38,"(8.88,9.38].95%",0.752308736798659,8.88
38,"(9.38,9.88].95%",1.02953326724597,9.38
38,"(9.88,10.4].95%",3.72202331191777,9.88
38,"(10.4,10.9].95%",4.07833175825624,10.4
38,"(10.9,11.4].95%",3.43649522660462,10.9
38,"(11.4,11.9].95%",3.1030582028025,11.4
38,"(11.9,12.4].95%",3.94938763371976,11.9
38,"(12.4,12.9].95%",4.06129737827009,12.4
38,"(12.9,13.4].95%",4.05215549315587,12.9
38,"(13.4,13.9].95%",4.00950366186563,13.4
38,"(13.9,14.4].95%",3.74261114482978,13.9
38,"(14.4,14.9].95%",3.66051513130684,14.4
38,"(14.9,15.4].95%",3.74596030055072,14.9
38,"(15.4,15.9].95%",3.60917299343078,15.4
38,"(15.9,16.4].95%",3.74055289124013,15.9
38,"(16.4,16.9].95%",3.76089351088621,16.4
38,"(16.9,17.4].95%",3.67898076078872,16.9
38,"(17.4,17.9].95%",3.22240968085232,17.4
38,"(17.9,18.4].95%",2.8450511506016,17.9
38,"(18.4,18.9].95%",2.82430849902783,18.4
38,"(18.9,19.4].95%",2.90696612923573,18.9
38,"(19.4,19.9].95%",2.42364315569706,19.4
38,"(19.9,20.4].95%",2.27088402180896,19.9
38,"(20.4,20.9].95%",1.94345244179511,20.4
38,"(20.9,21.4].95%",1.98033619451588,20.9
38,"(21.4,21.9].95%",1.82668654706279,21.4
38,"(21.9,22.4].95%",1.90543563745335,21.9
38,"(22.4,22.9].95%",2.1284442126954,22.4
38,"(22.9,23.4].95%",1.38561246041677,22.9
38,"(23.4,23.9].95%",1.30828630926212,23.4
38,"(23.9,24.4].95%",1.21851795233361,23.9
38,"(24.4,24.9].95%",0.503984716070995,24.4
38,"(24.9,25.4].95%",0.387965185921769,24.9
39,"(1.37,1.87].95%",1.47153415168655,1.37
39,"(1.87,2.37].95%",1.36961643169267,1.87
39,"(2.37,2.87].95%",1.38977431225778,2.37
39,"(2.87,3.37].95%",1.34932248472074,2.87
39,"(3.37,3.87].95%",1.3215713962471,3.37
39,"(3.87,4.37].95%",1.25178360607397,3.87
39,"(4.37,4.87].95%",1.22761489037454,4.37
39,"(4.87,5.37].95%",1.20863062996468,4.87
39,"(5.37,5.87].95%",1.17335688629255,5.37
39,"(5.87,6.37].95%",1.16094524918604,5.87
39,"(6.37,6.87].95%",1.12763086866514,6.37
39,"(6.87,7.37].95%",1.09786383471455,6.87
39,"(7.37,7.87].95%",1.0489331053984,7.37
39,"(7.87,8.37].95%",1.05972921255169,7.87
39,"(8.37,8.87].95%",1.08451690930597,8.37
39,"(8.87,9.37].95%",1.06250787814086,8.87
39,"(9.37,9.87].95%",3.18430904983228,9.37
39,"(9.87,10.4].95%",3.63066221042501,9.87
39,"(10.4,10.9].95%",3.72292932245385,10.4
39,"(10.9,11.4].95%",1.50612509739277,10.9
39,"(11.4,11.9].95%",3.13926040962995,11.4
39,"(11.9,12.4].95%",3.06688027717383,11.9
39,"(12.4,12.9].95%",3.1458281113052,12.4
39,"(12.9,13.4].95%",3.796373006083,12.9
39,"(13.4,13.9].95%",4.46917541248399,13.4
39,"(13.9,14.4].95%",4.33563492239094,13.9
39,"(14.4,14.9].95%",3.75892619811214,14.4
39,"(14.9,15.4].95%",3.59215934021496,14.9
39,"(15.4,15.9].95%",3.19704902199079,15.4
39,"(15.9,16.4].95%",3.61040855312293,15.9
39,"(16.4,16.9].95%",4.18582673917916,16.4
39,"(16.9,17.4].95%",4.08293218938046,16.9
39,"(17.4,17.9].95%",3.97800947588786,17.4
39,"(17.9,18.4].95%",4.2317290839381,17.9
39,"(18.4,18.9].95%",4.28743529381278,18.4
39,"(18.9,19.4].95%",2.98457971367361,18.9
39,"(19.4,19.9].95%",2.79188273985383,19.4
39,"(19.9,20.4].95%",3.00338961719777,19.9
39,"(20.4,20.9].95%",2.54009518638894,20.4
39,"(20.9,21.4].95%",2.45788953643183,20.9
39,"(21.4,21.9].95%",2.75495843350439,21.4
39,"(21.9,22.4].95%",2.31672668251313,21.9
39,"(22.4,22.9].95%",2.25925872761636,22.4
39,"(22.9,23.4].95%",2.47855803898983,22.9
39,"(23.4,23.9].95%",1.57613142809092,23.4
39,"(23.9,24.4].95%",1.82511666493611,23.9
39,"(24.4,24.9].95%",1.9695812367801,24.4
39,"(24.9,25.4].95%",1.56596326082868,24.9
39,"(25.4,25.9].95%",0.616957158920546,25.4
40,"(1.38,1.88].95%",0.645764086372699,1.38
40,"(1.88,2.38].95%",0.652012653021244,1.88
40,"(2.38,2.88].95%",0.657528758422779,2.38
40,"(2.88,3.38].95%",0.677656251473624,2.88
40,"(3.38,3.88].95%",0.697846803447427,3.38
40,"(3.88,4.38].95%",0.701718370165989,3.88
40,"(4.38,4.88].95%",0.698747516118122,4.38
40,"(4.88,5.38].95%",0.680615900744805,4.88
40,"(5.38,5.88].95%",0.679886313919415,5.38
40,"(5.88,6.38].95%",0.679835211618182,5.88
40,"(6.38,6.88].95%",0.66695269323816,6.38
40,"(6.88,7.38].95%",0.667234110467717,6.88
40,"(7.38,7.88].95%",0.689783322886826,7.38
40,"(7.88,8.38].95%",0.613130336390643,7.88
40,"(8.38,8.88].95%",1.22002189608577,8.38
40,"(8.88,9.38].95%",0.63596684885553,8.88
40,"(9.38,9.88].95%",1.19907936554184,9.38
40,"(9.88,10.4].95%",0.9668368288918,9.88
40,"(10.4,10.9].95%",3.95427131033698,10.4
40,"(10.9,11.4].95%",4.10750890540016,10.9
40,"(11.4,11.9].95%",4.02296675575982,11.4
40,"(11.9,12.4].95%",3.75364529412126,11.9
40,"(12.4,12.9].95%",3.79161275008446,12.4
40,"(12.9,13.4].95%",3.67976314860088,12.9
40,"(13.4,13.9].95%",3.53345813539394,13.4
40,"(13.9,14.4].95%",3.64453674130333,13.9
40,"(14.4,14.9].95%",3.09729694349238,14.4
40,"(14.9,15.4].95%",3.67266702767062,14.9
40,"(15.4,15.9].95%",3.47718044761788,15.4
40,"(15.9,16.4].95%",3.6005342891546,15.9
40,"(16.4,16.9].95%",3.33998276692623,16.4
40,"(16.9,17.4].95%",2.85133550111294,16.9
40,"(17.4,17.9].95%",2.75761907655521,17.4
40,"(17.9,18.4].95%",2.67662299852469,17.9
40,"(18.4,18.9].95%",2.89709701425183,18.4
40,"(18.9,19.4].95%",2.5423219779319,18.9
40,"(19.4,19.9].95%",2.06918697524365,19.4
40,"(19.9,20.4].95%",2.04843547010807,19.9
40,"(20.4,20.9].95%",1.20379479955229,20.4
40,"(20.9,21.4].95%",1.11190646548689,20.9
41,"(1.38,1.88].95%",0.697157579486908,1.38
41,"(1.88,2.38].95%",0.692612057982735,1.88
41,"(2.38,2.88].95%",0.675595359825464,2.38
41,"(2.88,3.38].95%",0.66139383038862,2.88
41,"(3.38,3.88].95%",0.628783746599012,3.38
41,"(3.88,4.38].95%",0.619462425728623,3.88
41,"(4.38,4.88].95%",0.597318308376605,4.38
41,"(4.88,5.38].95%",0.642959445934039,4.88
41,"(5.38,5.88].95%",0.558568444401415,5.38
41,"(5.88,6.38].95%",0.550197974691777,5.88
41,"(6.38,6.88].95%",0.532171284318589,6.38
41,"(6.88,7.38].95%",0.514595958058432,6.88
41,"(7.38,7.88].95%",0.481523585780253,7.38
41,"(7.88,8.38].95%",0.49616963095986,7.88
41,"(8.38,8.88].95%",0.442001131063275,8.38
41,"(8.88,9.38].95%",0.441247447476434,8.88
41,"(9.38,9.88].95%",1.71363252129946,9.38
41,"(9.88,10.4].95%",2.04361697720782,9.88
41,"(10.4,10.9].95%",0.50254399836958,10.4
41,"(10.9,11.4].95%",0.745069795158896,10.9
41,"(11.4,11.9].95%",1.00207327721947,11.4
41,"(11.9,12.4].95%",1.41718822111728,11.9
41,"(12.4,12.9].95%",1.96922368003964,12.4
41,"(12.9,13.4].95%",2.13205066186276,12.9
41,"(13.4,13.9].95%",1.4834245287787,13.4
41,"(13.9,14.4].95%",1.71472864469946,13.9
41,"(14.4,14.9].95%",1.67855976598996,14.4
41,"(14.9,15.4].95%",2.30880138149356,14.9
41,"(15.4,15.9].95%",2.33270055071621,15.4
41,"(15.9,16.4].95%",2.43138390564271,15.9
41,"(16.4,16.9].95%",2.39829175423642,16.4
41,"(16.9,17.4].95%",1.73185950260365,16.9
41,"(17.4,17.9].95%",1.43701623148186,17.4
41,"(17.9,18.4].95%",1.62470525894855,17.9
41,"(18.4,18.9].95%",1.78149109072411,18.4
41,"(18.9,19.4].95%",1.44132064555623,18.9
41,"(19.4,19.9].95%",1.30920777574763,19.4
41,"(19.9,20.4].95%",0.744307111040541,19.9
41,"(20.4,20.9].95%",0.623720370620496,20.4
42,"(1.39,1.89].95%",0.899404298554186,1.39
42,"(1.89,2.39].95%",0.869288298117016,1.89
42,"(2.39,2.89].95%",0.873608856290918,2.39
42,"(2.89,3.39].95%",0.886600541244203,2.89
42,"(3.39,3.89].95%",0.892331708518098,3.39
42,"(3.89,4.39].95%",0.908825797261921,3.89
42,"(4.39,4.89].95%",0.920227256844417,4.39
42,"(4.89,5.39].95%",0.925836520477521,4.89
42,"(5.39,5.89].95%",0.949856815905962,5.39
42,"(5.89,6.39].95%",2.59357507806832,5.89
42,"(6.39,6.89].95%",2.75884107347926,6.39
42,"(6.89,7.39].95%",3.12364594828104,6.89
42,"(7.39,7.89].95%",1.75697041829976,7.39
42,"(7.89,8.39].95%",1.52205109887667,7.89
42,"(8.39,8.89].95%",1.13543423624717,8.39
42,"(8.89,9.39].95%",0.9871582972477,8.89
42,"(9.39,9.89].95%",2.13861205998576,9.39
42,"(9.89,10.4].95%",1.87454846091126,9.89
42,"(10.4,10.9].95%",3.18104384555278,10.4
42,"(10.9,11.4].95%",2.9081719780603,10.9
42,"(11.4,11.9].95%",3.76040989411691,11.4
42,"(11.9,12.4].95%",3.69673925684055,11.9
42,"(12.4,12.9].95%",3.62455527647022,12.4
42,"(12.9,13.4].95%",2.90534614339112,12.9
42,"(13.4,13.9].95%",2.64439939175233,13.4
42,"(13.9,14.4].95%",1.11985047672285,13.9
42,"(14.4,14.9].95%",2.8435586650527,14.4
42,"(14.9,15.4].95%",3.29580133073042,14.9
42,"(15.4,15.9].95%",3.6545622108699,15.4
42,"(15.9,16.4].95%",3.02102030541593,15.9
42,"(16.4,16.9].95%",3.0340148409148,16.4
42,"(16.9,17.4].95%",3.04917103727956,16.9
42,"(17.4,17.9].95%",2.4609238104289,17.4
42,"(17.9,18.4].95%",2.56602345688297,17.9
42,"(18.4,18.9].95%",2.06716763972026,18.4
42,"(18.9,19.4].95%",1.91759299966983,18.9
42,"(19.4,19.9].95%",2.1989345487096,19.4
42,"(19.9,20.4].95%",3.60067163056845,19.9
42,"(20.4,20.9].95%",3.18572124048696,20.4
42,"(20.9,21.4].95%",1.92923380721083,20.9
42,"(21.4,21.9].95%",2.69871514595373,21.4
42,"(21.9,22.4].95%",1.41697559618531,21.9
43,"(1.39,1.89].95%",1.01564462225339,1.39
43,"(1.89,2.39].95%",1.02027316280726,1.89
43,"(2.39,2.89].95%",1.0332867218466,2.39
43,"(2.89,3.39].95%",1.01052773168171,2.89
43,"(3.39,3.89].95%",1.00179943518511,3.39
43,"(3.89,4.39].95%",1.00115965645556,3.89
43,"(4.39,4.89].95%",2.47469216065481,4.39
43,"(4.89,5.39].95%",2.32511276859829,4.89
